timestamp,invocations,memory_MB,timeout_sec,concurrency,cold_start,latency_ms,duration_ms,hour,minute,second,dayofweek,invocations_lag1,invocations_lag2,invocations_avg_5,invocations_std_5
2024-01-05 03:55:00,119,512,10,11,0,153.17,145.39,3,55,0,4,111.0,110.0,110.0,5.74456264653774
2024-01-05 04:00:00,221,1024,10,22,0,161.53,152.6,4,0,0,4,119.0,111.0,133.2,49.33761242703178
2024-01-05 04:05:00,215,512,3,21,0,200.87,167.52,4,5,0,4,221.0,119.0,155.2,57.47347214150198
2024-01-05 04:10:00,221,2048,10,22,0,178.62,164.09,4,10,0,4,215.0,221.0,177.4,57.085900185597566
2024-01-05 04:15:00,225,512,3,22,0,169.82,162.33,4,15,0,4,221.0,215.0,200.2,45.53240604229051
2024-01-05 04:20:00,220,128,15,22,0,199.97,184.28,4,20,0,4,225.0,221.0,220.4,3.5777087640022027
2024-01-05 04:25:00,122,512,3,12,0,140.39,122.78,4,25,0,4,220.0,225.0,200.6,44.082876494167365
2024-01-05 04:30:00,119,3008,5,11,0,160.45,137.77,4,30,0,4,122.0,220.0,181.4,55.635420372277316
2024-01-05 04:35:00,120,512,30,12,0,161.34,138.83,4,35,0,4,119.0,122.0,161.2,55.99732136450819
2024-01-05 04:40:00,117,2048,30,11,0,151.66,139.94,4,40,0,4,120.0,119.0,139.6,44.981107145111494
2024-01-05 04:45:00,133,2048,3,13,0,175.58,148.72,4,45,0,4,117.0,120.0,122.2,6.300793600809053
2024-01-05 04:50:00,118,3008,10,11,0,159.57,145.96,4,50,0,4,133.0,117.0,121.4,6.580273550544547
2024-01-05 04:55:00,121,1024,3,12,0,164.87,146.43,4,55,0,4,118.0,133.0,121.8,6.457553716384884
2024-01-05 05:00:00,120,256,10,12,0,170.64,143.77,5,0,0,4,121.0,118.0,121.8,6.457553716384884
2024-01-05 05:05:00,127,1024,3,12,0,145.54,131.96,5,5,0,4,120.0,121.0,123.8,6.1400325732032295
2024-01-05 05:10:00,121,2048,1,12,0,168.7,154.39,5,10,0,4,127.0,120.0,121.4,3.361547262793747
2024-01-05 05:15:00,127,1024,5,12,1,300.83,144.91,5,15,0,4,121.0,127.0,123.2,3.4928498393141028
2024-01-05 05:20:00,116,512,5,11,0,161.66,150.24,5,20,0,4,127.0,121.0,122.2,4.764451699828252
2024-01-05 05:25:00,119,512,3,11,0,157.52,141.37,5,25,0,4,116.0,127.0,122.0,4.8989794855659765
2024-01-05 05:30:00,112,2048,15,11,0,168.36,142.8,5,30,0,4,119.0,116.0,119.0,5.612486080160522
2024-01-05 05:35:00,125,2048,10,12,0,190.6,150.06,5,35,0,4,112.0,119.0,119.8,6.220932405997979
2024-01-05 05:40:00,106,1024,3,10,0,185.0,158.95,5,40,0,4,125.0,112.0,115.6,7.1624018317876335
2024-01-05 05:45:00,111,1024,5,11,0,152.85,128.12,5,45,0,4,106.0,125.0,114.6,7.436396977030921
2024-01-05 05:50:00,111,512,15,11,0,141.27,115.96,5,50,0,4,111.0,106.0,113.0,7.1063352017755435
2024-01-05 05:55:00,107,256,30,10,0,135.29,126.02,5,55,0,4,111.0,111.0,112.0,7.615773105863517
2024-01-05 06:00:00,102,3008,30,10,0,135.35,114.19,6,0,0,4,107.0,111.0,107.4,3.781534080236883
2024-01-05 06:05:00,99,256,10,9,0,174.7,155.0,6,5,0,4,102.0,107.0,106.0,5.385164807133826
2024-01-05 06:10:00,98,2048,1,9,0,130.92,107.7,6,10,0,4,99.0,102.0,103.4,5.5045435778084375
2024-01-05 06:15:00,94,1024,1,9,0,139.88,118.71,6,15,0,4,98.0,99.0,100.0,4.847679857415437
2024-01-05 06:20:00,97,256,10,9,1,290.43,136.63,6,20,0,4,94.0,98.0,98.0,2.9154759474210903
2024-01-05 06:25:00,101,1024,3,10,0,149.71,132.82,6,25,0,4,97.0,94.0,97.8,2.588435821107192
2024-01-05 06:30:00,85,128,5,8,0,135.69,115.1,6,30,0,4,101.0,97.0,95.0,6.1237243569571485
2024-01-05 06:35:00,79,512,30,7,1,251.1,113.38,6,35,0,4,85.0,101.0,91.2,9.011104260854458
2024-01-05 06:40:00,83,3008,10,8,0,173.29,156.49,6,40,0,4,79.0,85.0,89.0,9.486832980504552
2024-01-05 06:45:00,95,1024,30,9,0,173.56,139.65,6,45,0,4,83.0,79.0,88.6,9.099450532861246
2024-01-05 06:50:00,76,3008,3,7,0,115.92,92.73,6,50,0,4,95.0,83.0,83.6,7.266360849833131
2024-01-05 06:55:00,87,1024,30,8,0,156.41,136.62,6,55,0,4,76.0,95.0,84.0,7.416198487094837
2024-01-05 07:00:00,86,1024,10,8,0,200.76,161.8,7,0,0,4,87.0,76.0,85.4,6.877499545618891
2024-01-05 07:05:00,74,3008,30,7,0,119.72,113.33,7,5,0,4,86.0,87.0,83.6,8.619744775803262
2024-01-05 07:10:00,78,3008,10,7,0,128.8,119.89,7,10,0,4,74.0,86.0,80.2,5.932958789675423
2024-01-05 07:15:00,83,256,30,8,0,154.96,117.83,7,15,0,4,78.0,74.0,81.6,5.50454357780799
2024-01-05 07:20:00,73,1024,15,7,0,141.7,121.24,7,20,0,4,83.0,78.0,78.8,5.630275304102505
2024-01-05 07:25:00,73,128,5,7,0,162.83,145.26,7,25,0,4,73.0,83.0,76.2,4.324349662086308
2024-01-05 07:30:00,72,256,1,7,0,136.3,128.29,7,30,0,4,73.0,73.0,75.8,4.658325879539331
2024-01-05 07:35:00,70,2048,1,7,0,146.47,121.99,7,35,0,4,72.0,73.0,74.2,5.069516742253201
2024-01-05 07:40:00,72,2048,15,7,0,145.17,119.73,7,40,0,4,70.0,72.0,72.0,1.224744871385464
2024-01-05 07:45:00,70,512,1,7,0,151.05,141.99,7,45,0,4,72.0,70.0,71.4,1.341640786494232
2024-01-05 07:50:00,78,128,1,7,0,126.37,107.77,7,50,0,4,70.0,72.0,72.4,3.286335345028729
2024-01-05 07:55:00,75,1024,5,7,0,127.5,110.86,7,55,0,4,78.0,70.0,73.0,3.4641016151356223
2024-01-05 08:00:00,82,128,3,8,0,159.46,136.9,8,0,0,4,75.0,78.0,75.4,4.774934554523839
2024-01-05 08:05:00,74,2048,10,7,0,128.66,119.85,8,5,0,4,82.0,75.0,75.8,4.494441010847274
2024-01-05 08:10:00,223,1024,5,22,1,352.99,190.47,8,10,0,4,74.0,82.0,106.4,65.25565109628432
2024-01-05 08:15:00,228,128,15,22,0,215.48,186.32,8,15,0,4,223.0,74.0,136.4,81.41437219557736
2024-01-05 08:20:00,200,3008,30,20,0,177.85,161.48,8,20,0,4,228.0,223.0,161.4,76.91423795371053
2024-01-05 08:25:00,223,256,15,22,0,186.61,168.77,8,25,0,4,200.0,228.0,189.6,65.5309087377858
2024-01-05 08:30:00,232,1024,30,23,0,181.75,163.11,8,30,0,4,223.0,200.0,221.2,12.437845472589613
2024-01-05 08:35:00,89,3008,30,8,0,137.46,125.24,8,35,0,4,232.0,223.0,194.4,60.21046420681385
2024-01-05 08:40:00,106,256,1,10,0,138.23,122.66,8,40,0,4,89.0,232.0,170.0,67.47221650427683
2024-01-05 08:45:00,103,128,1,10,1,268.27,120.97,8,45,0,4,106.0,89.0,150.6,70.56415520645027
2024-01-05 08:50:00,99,1024,5,9,0,163.16,127.03,8,50,0,4,103.0,106.0,125.8,59.71348256466036
2024-01-05 08:55:00,105,512,15,10,0,192.51,163.04,8,55,0,4,99.0,103.0,100.4,6.913754406976803
2024-01-05 09:00:00,111,512,15,11,0,163.59,134.24,9,0,0,4,105.0,99.0,104.8,4.381780460040436
2024-01-05 09:05:00,110,2048,10,11,0,173.51,149.81,9,5,0,4,111.0,105.0,105.6,4.979959839194726
2024-01-05 09:10:00,115,3008,5,11,1,285.86,147.03,9,10,0,4,110.0,111.0,108.0,6.1644140029684005
2024-01-05 09:15:00,110,1024,10,11,0,155.18,135.59,9,15,0,4,115.0,110.0,110.2,3.563705936240163
2024-01-05 09:20:00,117,3008,30,11,0,181.86,152.16,9,20,0,4,110.0,115.0,112.6,3.209361307175297
2024-01-05 09:25:00,111,128,5,11,1,297.62,160.2,9,25,0,4,117.0,110.0,112.6,3.209361307175297
2024-01-05 09:30:00,119,512,3,11,1,290.73,134.36,9,30,0,4,111.0,117.0,114.4,3.847076812333534
2024-01-05 09:35:00,116,3008,15,11,0,187.47,144.24,9,35,0,4,119.0,111.0,114.6,3.911521443120872
2024-01-05 09:40:00,118,2048,1,11,0,166.3,135.68,9,40,0,4,116.0,119.0,116.2,3.114482300478646
2024-01-05 09:45:00,129,1024,15,12,0,173.85,139.71,9,45,0,4,118.0,116.0,118.6,6.580273550544484
2024-01-05 09:50:00,129,512,3,12,0,160.6,138.42,9,50,0,4,129.0,118.0,122.2,6.3007936008090395
2024-01-05 09:55:00,127,3008,5,12,1,288.08,128.4,9,55,0,4,129.0,129.0,123.8,6.300793600809069
2024-01-05 10:00:00,119,3008,3,11,0,155.11,142.29,10,0,0,4,127.0,129.0,124.4,5.4589376255821636
2024-01-05 10:05:00,123,1024,15,12,0,196.24,168.28,10,5,0,4,119.0,127.0,125.4,4.335896677735398
2024-01-05 10:10:00,130,2048,10,13,0,182.39,155.85,10,10,0,4,123.0,119.0,125.6,4.560701700396213
2024-01-05 10:15:00,124,128,5,12,0,173.64,150.74,10,15,0,4,130.0,123.0,124.6,4.159326868616685
2024-01-05 10:20:00,134,2048,10,13,0,189.81,156.65,10,20,0,4,124.0,130.0,126.0,5.95818764390624
2024-01-05 10:25:00,124,128,3,12,0,170.35,155.74,10,25,0,4,134.0,124.0,127.0,4.795831523312429
2024-01-05 10:30:00,122,256,1,12,0,160.93,142.8,10,30,0,4,124.0,134.0,126.8,5.01996015920417
2024-01-05 10:35:00,118,3008,5,11,1,290.7,139.75,10,35,0,4,122.0,124.0,124.4,5.899152481500764
2024-01-05 10:40:00,118,3008,30,11,0,128.68,118.98,10,40,0,4,118.0,122.0,123.2,6.572670690061715
2024-01-05 10:45:00,115,512,15,11,0,167.37,145.1,10,45,0,4,118.0,118.0,119.4,3.577708763999027
2024-01-05 10:50:00,117,256,10,11,0,143.39,140.58,10,50,0,4,115.0,118.0,118.0,2.5495097567954366
2024-01-05 10:55:00,116,3008,3,11,0,136.86,106.39,10,55,0,4,117.0,115.0,116.8,1.3038404810385589
2024-01-05 11:00:00,105,128,5,10,0,148.86,128.39,11,0,0,4,116.0,117.0,114.2,5.263078946775761
2024-01-05 11:05:00,100,1024,1,10,1,282.55,137.76,11,5,0,4,105.0,116.0,110.6,7.6354436675279995
2024-01-05 11:10:00,95,128,5,9,0,114.17,102.51,11,10,0,4,100.0,105.0,106.6,9.710818709047787
2024-01-05 11:15:00,105,3008,1,10,0,191.07,173.42,11,15,0,4,95.0,100.0,104.2,7.791020472312467
2024-01-05 11:20:00,94,3008,3,9,0,148.69,121.81,11,20,0,4,105.0,95.0,99.8,5.2630789467754475
2024-01-05 11:25:00,86,128,10,8,0,164.81,139.33,11,25,0,4,94.0,105.0,96.0,7.106335201775252
2024-01-05 11:30:00,97,1024,5,9,0,178.96,166.02,11,30,0,4,86.0,94.0,95.4,6.804410334480864
2024-01-05 11:35:00,105,256,30,10,0,162.65,151.11,11,35,0,4,97.0,86.0,97.4,8.018728078691186
2024-01-05 11:40:00,90,3008,5,9,0,154.2,127.63,11,40,0,4,105.0,97.0,94.4,7.23187389270511
2024-01-05 11:45:00,92,512,10,9,0,138.35,125.57,11,45,0,4,90.0,105.0,94.0,7.3143694191631905
2024-01-05 11:50:00,86,128,5,8,0,152.23,131.63,11,50,0,4,92.0,90.0,94.0,7.3143694191631905
2024-01-05 11:55:00,83,128,5,8,0,172.86,151.62,11,55,0,4,86.0,92.0,91.2,8.467585252005971
2024-01-05 12:00:00,86,512,15,8,0,166.79,143.67,12,0,0,4,83.0,86.0,87.4,3.5777087639980047
2024-01-05 12:05:00,79,128,5,7,0,150.16,121.58,12,5,0,4,86.0,83.0,85.2,4.7644516998273385
2024-01-05 12:10:00,80,512,15,8,0,138.77,131.4,12,10,0,4,79.0,86.0,82.8,3.2710854467572474
2024-01-05 12:15:00,79,512,5,7,0,115.04,114.15,12,15,0,4,80.0,79.0,81.4,3.049590136393208
2024-01-05 12:20:00,213,512,10,21,0,202.63,188.3,12,20,0,4,79.0,80.0,107.4,59.10414537069285
2024-01-05 12:25:00,229,1024,3,22,0,220.45,182.43,12,25,0,4,213.0,79.0,136.0,77.80102827083971
2024-01-05 12:30:00,218,256,5,21,0,199.84,159.62,12,30,0,4,229.0,213.0,163.8,77.17318187038815
2024-01-05 12:35:00,212,256,30,21,1,332.63,164.32,12,35,0,4,218.0,229.0,190.2,62.52759390860975
2024-01-05 12:40:00,225,2048,10,22,0,198.54,180.47,12,40,0,4,212.0,218.0,219.4,7.436396977032525
2024-01-05 12:45:00,70,1024,3,7,0,137.0,134.82,12,45,0,4,225.0,212.0,190.8,67.84320157539746
2024-01-05 12:50:00,75,2048,15,7,0,126.66,130.09,12,50,0,4,70.0,225.0,160.0,80.02812005788968
2024-01-05 12:55:00,76,3008,30,7,0,158.59,144.73,12,55,0,4,75.0,70.0,131.6,79.4940249326954
2024-01-05 13:00:00,82,256,30,8,0,138.48,120.46,13,0,0,4,76.0,75.0,105.6,66.8827331977394
2024-01-05 13:05:00,80,256,10,8,0,177.83,144.82,13,5,0,4,82.0,76.0,76.6,4.669047011969963
2024-01-05 13:10:00,79,256,1,7,0,168.65,139.97,13,10,0,4,80.0,82.0,78.4,2.880972058175166
2024-01-05 13:15:00,85,128,3,8,0,155.67,133.4,13,15,0,4,79.0,80.0,80.4,3.361547262792316
2024-01-05 13:20:00,89,2048,3,8,0,138.55,127.45,13,20,0,4,85.0,79.0,83.0,4.0620192023163915
2024-01-05 13:25:00,87,1024,1,8,0,164.1,153.71,13,25,0,4,89.0,85.0,84.0,4.358898943539218
2024-01-05 13:30:00,87,2048,3,8,0,156.65,134.11,13,30,0,4,87.0,89.0,85.4,3.847076812332661
2024-01-05 13:35:00,82,3008,3,8,0,176.36,149.39,13,35,0,4,87.0,87.0,86.0,2.645751311062281
2024-01-05 13:40:00,86,256,1,8,0,137.51,113.59,13,40,0,4,82.0,87.0,86.2,2.5884358211066045
2024-01-05 13:45:00,92,1024,10,9,0,172.43,162.78,13,45,0,4,86.0,82.0,86.8,3.5637059362394012
2024-01-05 13:50:00,93,2048,5,9,0,174.78,148.27,13,50,0,4,92.0,86.0,88.0,4.527692569067407
2024-01-05 13:55:00,97,256,3,9,0,146.8,122.54,13,55,0,4,93.0,92.0,90.0,5.95818764390554
2024-01-05 14:00:00,101,256,30,10,0,135.93,126.64,14,0,0,4,97.0,93.0,93.8,5.630275304102766
2024-01-05 14:05:00,106,1024,10,10,0,162.6,150.44,14,5,0,4,101.0,97.0,97.8,5.80517010947917
2024-01-05 14:10:00,105,3008,10,10,0,139.93,113.05,14,10,0,4,106.0,101.0,100.4,5.458937625581647
2024-01-05 14:15:00,111,512,1,11,0,143.87,126.22,14,15,0,4,105.0,106.0,104.0,5.291502622128406
2024-01-05 14:20:00,111,1024,10,11,1,304.74,138.85,14,20,0,4,111.0,105.0,106.8,4.2661458015394205
2024-01-05 14:25:00,103,512,1,10,0,124.57,99.56,14,25,0,4,111.0,111.0,107.2,3.633180424915958
2024-01-05 14:30:00,110,3008,10,11,0,139.78,124.65,14,30,0,4,103.0,111.0,108.0,3.741657386772963
2024-01-05 14:35:00,116,128,5,11,0,144.54,124.64,14,35,0,4,110.0,103.0,110.2,4.658325879540115
2024-01-05 14:40:00,112,1024,30,11,0,135.27,114.64,14,40,0,4,116.0,110.0,110.4,4.722287581246322
2024-01-05 14:45:00,123,512,15,12,1,293.59,150.87,14,45,0,4,112.0,116.0,112.8,7.395944834839817
2024-01-05 14:50:00,129,3008,10,12,0,146.44,135.57,14,50,0,4,123.0,112.0,118.0,7.905694150420627
2024-01-05 14:55:00,128,2048,10,12,0,192.38,165.37,14,55,0,4,129.0,123.0,121.6,7.436396977030995
2024-01-05 15:00:00,122,256,10,12,1,285.22,126.77,15,0,0,4,128.0,129.0,122.8,6.760177512461931
2024-01-05 15:05:00,131,128,1,13,0,161.98,135.94,15,5,0,4,122.0,128.0,126.6,3.911521443121185
2024-01-05 15:10:00,125,1024,30,12,0,170.95,135.8,15,10,0,4,131.0,122.0,127.0,3.535533905932304
2024-01-05 15:15:00,123,512,3,12,0,160.54,145.96,15,15,0,4,125.0,131.0,125.8,3.701351104663899
2024-01-05 15:20:00,121,2048,1,12,0,179.98,143.24,15,20,0,4,123.0,125.0,124.4,3.9749213828698986
2024-01-05 15:25:00,123,512,5,12,0,182.81,171.82,15,25,0,4,121.0,123.0,124.6,3.8470768123338
2024-01-05 15:30:00,122,3008,1,12,0,146.55,136.68,15,30,0,4,123.0,121.0,122.8,1.4832396974177793
2024-01-05 15:35:00,124,1024,3,12,0,126.66,124.26,15,35,0,4,122.0,123.0,122.6,1.1401754250973581
2024-01-05 15:40:00,122,3008,5,12,0,142.81,127.27,15,40,0,4,124.0,122.0,122.4,1.1401754250973382
2024-01-05 15:45:00,120,512,3,12,0,141.19,126.23,15,45,0,4,122.0,124.0,122.2,1.4832396974177329
2024-01-05 15:50:00,121,1024,3,12,0,135.95,110.69,15,50,0,4,120.0,122.0,121.8,1.483239697417702
2024-01-05 15:55:00,123,512,30,12,0,186.14,163.7,15,55,0,4,121.0,120.0,122.0,1.5811388300828615
2024-01-05 16:00:00,120,256,15,12,0,136.2,128.13,16,0,0,4,123.0,121.0,121.2,1.3038404810388498
2024-01-05 16:05:00,106,1024,5,10,0,163.39,147.32,16,5,0,4,120.0,123.0,118.0,6.8190908484925545
2024-01-05 16:10:00,98,1024,15,9,0,154.44,138.15,16,10,0,4,106.0,120.0,113.6,11.013627921806416
2024-01-05 16:15:00,114,128,30,11,0,100.79,98.55,16,15,0,4,98.0,106.0,112.2,10.256705123966155
2024-01-05 16:20:00,100,256,15,10,0,166.59,156.4,16,20,0,4,114.0,98.0,107.6,9.316651759081292
2024-01-05 16:25:00,103,1024,3,10,0,145.73,133.44,16,25,0,4,100.0,114.0,104.2,6.260990336998752
2024-01-05 16:30:00,208,2048,15,20,0,219.19,184.85,16,30,0,4,103.0,100.0,124.6,47.02977780087842
2024-01-05 16:35:00,201,512,1,20,0,166.85,144.94,16,35,0,4,208.0,103.0,145.2,54.43987509170095
2024-01-05 16:40:00,225,2048,15,22,0,211.62,185.0,16,40,0,4,201.0,208.0,167.4,60.79720388307349
2024-01-05 16:45:00,227,512,15,22,0,186.91,181.9,16,45,0,4,225.0,201.0,192.8,51.402334577332304
2024-01-05 16:50:00,214,3008,3,21,0,219.99,188.05,16,50,0,4,227.0,225.0,215.0,11.067971810590127
2024-01-05 16:55:00,77,512,10,7,0,137.28,104.27,16,55,0,4,214.0,227.0,188.8,63.34982241490509
2024-01-05 17:00:00,85,128,1,8,0,136.12,136.1,17,0,0,4,77.0,214.0,165.6,77.43900825811244
2024-01-05 17:05:00,87,3008,3,8,0,147.61,134.66,17,5,0,4,85.0,77.0,138.0,75.5446887610241
2024-01-05 17:10:00,76,1024,10,7,0,164.28,139.32,17,10,0,4,87.0,85.0,107.8,59.56257214056487
2024-01-05 17:15:00,82,512,30,8,0,156.04,129.6,17,15,0,4,76.0,87.0,81.4,4.827007354457694
2024-01-05 17:20:00,80,128,1,8,0,129.42,116.2,17,20,0,4,82.0,76.0,82.0,4.301162633520013
2024-01-05 17:25:00,81,2048,5,8,0,144.68,127.73,17,25,0,4,80.0,82.0,81.2,3.962322551230356
2024-01-05 17:30:00,78,3008,1,7,0,144.95,130.92,17,30,0,4,81.0,80.0,79.4,2.4083189157560123
2024-01-05 17:35:00,71,3008,5,7,0,138.02,116.92,17,35,0,4,78.0,81.0,78.4,4.393176527296392
2024-01-05 17:40:00,81,128,30,8,0,152.69,120.72,17,40,0,4,71.0,78.0,78.2,4.207136793591093
2024-01-05 17:45:00,74,2048,30,7,0,114.59,102.3,17,45,0,4,81.0,71.0,77.0,4.415880433162528
2024-01-05 17:50:00,74,3008,1,7,0,159.95,129.94,17,50,0,4,74.0,81.0,75.6,3.9115214431199736
2024-01-05 17:55:00,70,1024,10,7,0,157.62,145.44,17,55,0,4,74.0,74.0,74.0,4.3011626335198025
2024-01-05 18:00:00,73,512,5,7,0,149.06,137.54,18,0,0,4,70.0,74.0,74.4,4.037325847635671
2024-01-05 18:05:00,71,256,15,7,0,203.75,175.56,18,5,0,4,73.0,70.0,72.4,1.8165902124548146
2024-01-05 18:10:00,75,2048,1,7,0,144.62,115.4,18,10,0,4,71.0,73.0,72.6,2.0736441353295585
2024-01-05 18:15:00,85,512,5,8,0,163.38,134.87,18,15,0,4,75.0,71.0,74.8,6.016643582595463
2024-01-05 18:20:00,71,256,3,7,0,138.03,131.19,18,20,0,4,85.0,75.0,75.0,5.830951894844204
2024-01-05 18:25:00,71,3008,1,7,0,156.71,141.37,18,25,0,4,71.0,85.0,74.6,6.066300355240179
2024-01-05 18:30:00,88,256,1,8,0,165.0,136.77,18,30,0,4,71.0,71.0,78.0,7.999999999999242
2024-01-05 18:35:00,82,2048,10,8,0,156.02,135.6,18,35,0,4,88.0,71.0,79.4,7.9561297123656916
2024-01-05 18:40:00,81,512,30,8,0,144.0,134.74,18,40,0,4,82.0,88.0,78.6,7.436396977030476
2024-01-05 18:45:00,92,3008,30,9,0,168.13,143.55,18,45,0,4,81.0,82.0,82.8,7.981227975693273
2024-01-05 18:50:00,86,3008,10,8,0,154.37,141.52,18,50,0,4,92.0,81.0,85.8,4.494441010847691
2024-01-05 18:55:00,101,3008,10,10,0,135.11,97.16,18,55,0,4,86.0,92.0,88.4,8.264381404557163
2024-01-05 19:00:00,97,3008,30,9,0,146.63,111.18,19,0,0,4,101.0,86.0,91.4,8.080841540334207
2024-01-05 19:05:00,94,256,5,9,0,178.25,152.21,19,5,0,4,97.0,101.0,94.0,5.612486080160156
2024-01-05 19:10:00,110,3008,15,11,0,163.62,130.01,19,10,0,4,94.0,97.0,97.6,8.848728722251142
2024-01-05 19:15:00,98,128,30,9,1,273.82,123.17,19,15,0,4,110.0,94.0,100.0,6.123724356957364
2024-01-05 19:20:00,107,3008,1,10,0,132.15,104.5,19,20,0,4,98.0,110.0,101.2,6.906518659932308
2024-01-05 19:25:00,108,3008,5,10,0,183.28,148.5,19,25,0,4,107.0,98.0,103.4,6.98569967862874
2024-01-05 19:30:00,115,128,1,11,0,143.8,121.35,19,30,0,4,108.0,107.0,107.6,6.188699378705888
2024-01-05 19:35:00,119,512,30,11,0,140.77,123.32,19,35,0,4,115.0,108.0,109.4,8.080841540334463
2024-01-05 19:40:00,113,1024,15,11,0,143.65,140.7,19,40,0,4,119.0,115.0,112.4,4.9799598391950655
2024-01-05 19:45:00,111,128,10,11,0,174.48,155.31,19,45,0,4,113.0,119.0,113.2,4.147288270665054
2024-01-05 19:50:00,119,2048,5,11,0,163.55,135.32,19,50,0,4,111.0,113.0,115.4,3.577708763999166
2024-01-05 19:55:00,115,512,30,11,0,174.82,145.36,19,55,0,4,119.0,111.0,115.4,3.577708763999166
2024-01-05 20:00:00,130,3008,30,13,0,183.29,158.25,20,0,0,4,115.0,119.0,117.6,7.536577472566506
2024-01-05 20:05:00,122,256,15,12,0,172.54,157.95,20,5,0,4,130.0,115.0,119.4,7.231873892705635
2024-01-05 20:10:00,121,128,3,12,0,147.16,146.93,20,10,0,4,122.0,130.0,121.4,5.504543577808955
2024-01-05 20:15:00,124,512,3,12,0,157.29,142.24,20,15,0,4,121.0,122.0,122.4,5.412947441089563
2024-01-05 20:20:00,117,512,1,11,0,155.87,138.91,20,20,0,4,124.0,121.0,122.8,4.764451699828444
2024-01-05 20:25:00,120,3008,30,12,0,156.64,139.77,20,25,0,4,117.0,124.0,120.8,2.5884358211085123
2024-01-05 20:30:00,131,1024,5,13,0,161.26,135.07,20,30,0,4,120.0,117.0,122.6,5.319774431307977
2024-01-05 20:35:00,121,256,5,12,0,184.69,144.83,20,35,0,4,131.0,120.0,122.6,5.319774431307977
2024-01-05 20:40:00,209,256,1,20,0,191.56,170.32,20,40,0,4,121.0,131.0,139.6,39.15098977037493
2024-01-05 20:45:00,225,256,30,22,0,183.54,165.71,20,45,0,4,209.0,121.0,161.2,51.431507852677306
2024-01-05 20:50:00,231,2048,1,23,0,192.93,175.52,20,50,0,4,225.0,209.0,183.4,53.13002917371693
2024-01-05 20:55:00,227,512,15,22,0,204.96,183.72,20,55,0,4,231.0,225.0,202.6,46.37671829700778
2024-01-05 21:00:00,229,2048,15,22,0,205.07,193.35,21,0,0,4,227.0,231.0,224.2,8.786353054596725
2024-01-05 21:05:00,115,2048,10,11,0,155.34,134.14,21,5,0,4,229.0,227.0,205.4,50.58458263147001
2024-01-05 21:10:00,110,512,1,11,0,179.29,154.78,21,10,0,4,115.0,229.0,182.4,63.84982380555182
2024-01-05 21:15:00,123,256,10,12,0,171.71,149.61,21,15,0,4,110.0,115.0,160.8,61.523979065076794
2024-01-05 21:20:00,111,512,5,11,0,173.72,149.14,21,20,0,4,123.0,110.0,137.6,51.3497809148199
2024-01-05 21:25:00,110,1024,3,11,0,177.57,153.23,21,25,0,4,111.0,123.0,113.8,5.540758070877721
2024-01-05 21:30:00,115,512,3,11,0,145.91,143.63,21,30,0,4,110.0,111.0,113.8,5.540758070877721
2024-01-05 21:35:00,109,3008,10,10,0,146.3,119.93,21,35,0,4,115.0,110.0,113.6,5.727128425310241
2024-01-05 21:40:00,106,512,1,10,0,161.31,148.02,21,40,0,4,109.0,115.0,110.2,3.27108544675858
2024-01-05 21:45:00,112,128,1,11,0,119.35,110.31,21,45,0,4,106.0,109.0,110.4,3.3615472627937013
2024-01-05 21:50:00,96,1024,3,9,0,135.36,126.4,21,50,0,4,112.0,106.0,107.6,7.300684899377263
2024-01-05 21:55:00,101,128,3,10,0,168.47,144.13,21,55,0,4,96.0,112.0,104.8,6.379655163094206
2024-01-05 22:00:00,94,256,10,9,0,131.62,113.85,22,0,0,4,101.0,96.0,101.8,7.36206492772197
2024-01-05 22:05:00,93,256,10,9,0,160.94,157.76,22,5,0,4,94.0,101.0,99.2,7.7910204723125505
2024-01-05 22:10:00,97,3008,5,9,0,189.13,164.35,22,10,0,4,93.0,94.0,96.2,3.114482300478296
2024-01-05 22:15:00,89,3008,30,8,0,147.38,141.78,22,15,0,4,97.0,93.0,94.8,4.494441010847986
2024-01-05 22:20:00,87,3008,30,8,0,141.72,120.32,22,20,0,4,89.0,97.0,92.0,3.999999999998955
2024-01-05 22:25:00,88,1024,3,8,0,169.12,146.74,22,25,0,4,87.0,89.0,90.8,4.147288270664505
2024-01-05 22:30:00,79,2048,1,7,0,150.79,121.93,22,30,0,4,88.0,87.0,88.0,6.403124237432127
2024-01-05 22:35:00,75,512,5,7,1,289.21,121.39,22,35,0,4,79.0,88.0,83.6,6.228964600958155
2024-01-05 22:40:00,73,128,10,7,0,120.62,114.27,22,40,0,4,75.0,79.0,80.4,6.841052550594028
2024-01-05 22:45:00,67,1024,10,6,0,138.47,118.99,22,45,0,4,73.0,75.0,76.4,7.7974354758464095
2024-01-05 22:50:00,86,128,30,8,0,169.32,152.08,22,50,0,4,67.0,73.0,76.0,7.071067811864627
2024-01-05 22:55:00,70,512,5,7,0,152.06,127.72,22,55,0,4,86.0,67.0,74.2,7.25947656515176
2024-01-05 23:00:00,74,2048,30,7,0,137.21,115.05,23,0,0,4,70.0,86.0,74.0,7.24568837309386
2024-01-05 23:05:00,73,128,15,7,0,148.42,131.95,23,5,0,4,74.0,70.0,74.0,7.24568837309386
2024-01-05 23:10:00,76,1024,3,7,0,141.51,125.92,23,10,0,4,73.0,74.0,75.8,6.099180272789774
